"","OTU","Sensitive_A","Tolerant_A","Sensitive_O","Tolerant_O"
"2146","HN18_S42_L004_contig_1024",FALSE,TRUE,FALSE,FALSE
"2147","HN18_S42_L004_contig_161",TRUE,FALSE,TRUE,FALSE
"2148","HN18_S42_L004_contig_333",TRUE,FALSE,FALSE,FALSE
"2149","HN18_S42_L004_contig_640",TRUE,FALSE,TRUE,FALSE
"2150","HN18_S42_L004_contig_862",FALSE,TRUE,FALSE,FALSE
"2151","HN18_S42_L004_contig_943",TRUE,FALSE,FALSE,FALSE
"2152","HN18_S42_L004_contig_945",TRUE,FALSE,FALSE,FALSE
"2153","HN19_S43_L004_contig_1212",FALSE,FALSE,TRUE,FALSE
"2154","HN19_S43_L004_contig_1257",FALSE,FALSE,FALSE,TRUE
"2155","HN19_S43_L004_contig_1290",FALSE,FALSE,FALSE,TRUE
"2156","HN19_S43_L004_contig_132",FALSE,FALSE,FALSE,TRUE
"2157","HN19_S43_L004_contig_1400",TRUE,FALSE,TRUE,FALSE
"2158","HN19_S43_L004_contig_1463",FALSE,FALSE,TRUE,FALSE
"2159","HN19_S43_L004_contig_1579",TRUE,FALSE,TRUE,FALSE
"2160","HN19_S43_L004_contig_1624",TRUE,FALSE,FALSE,FALSE
"2161","HN19_S43_L004_contig_188",FALSE,TRUE,FALSE,TRUE
"2162","HN19_S43_L004_contig_190",FALSE,FALSE,FALSE,TRUE
"2163","HN19_S43_L004_contig_230",FALSE,FALSE,TRUE,FALSE
"2164","HN19_S43_L004_contig_234",FALSE,FALSE,FALSE,TRUE
"2165","HN19_S43_L004_contig_236",FALSE,FALSE,TRUE,FALSE
"2166","HN19_S43_L004_contig_243",FALSE,FALSE,FALSE,TRUE
"2167","HN19_S43_L004_contig_352",TRUE,FALSE,TRUE,FALSE
"2168","HN19_S43_L004_contig_374",FALSE,TRUE,FALSE,FALSE
"2169","HN19_S43_L004_contig_496",FALSE,FALSE,FALSE,TRUE
"2170","HN19_S43_L004_contig_544",TRUE,FALSE,TRUE,FALSE
"2171","HN19_S43_L004_contig_60",TRUE,FALSE,FALSE,FALSE
"2172","HN19_S43_L004_contig_605",FALSE,TRUE,FALSE,FALSE
"2173","HN19_S43_L004_contig_66",TRUE,FALSE,TRUE,FALSE
"2174","HN19_S43_L004_contig_913",FALSE,FALSE,TRUE,FALSE
"2175","HN2_S10_L004_contig_1054",FALSE,FALSE,TRUE,FALSE
"2176","HN2_S10_L004_contig_1163",FALSE,FALSE,TRUE,FALSE
"2177","HN2_S10_L004_contig_1176",FALSE,FALSE,TRUE,FALSE
"2178","HN2_S10_L004_contig_124",FALSE,FALSE,FALSE,TRUE
"2179","HN2_S10_L004_contig_1247",FALSE,FALSE,TRUE,FALSE
"2180","HN2_S10_L004_contig_1485",FALSE,FALSE,FALSE,TRUE
"2181","HN2_S10_L004_contig_1518",TRUE,FALSE,TRUE,FALSE
"2182","HN2_S10_L004_contig_1532",TRUE,FALSE,TRUE,FALSE
"2183","HN2_S10_L004_contig_1589",TRUE,FALSE,FALSE,FALSE
"2184","HN2_S10_L004_contig_1638",TRUE,FALSE,TRUE,FALSE
"2185","HN2_S10_L004_contig_1865",FALSE,FALSE,FALSE,TRUE
"2186","HN2_S10_L004_contig_1904",FALSE,FALSE,TRUE,FALSE
"2187","HN2_S10_L004_contig_1967",TRUE,FALSE,FALSE,FALSE
"2188","HN2_S10_L004_contig_1989",TRUE,FALSE,TRUE,FALSE
"2189","HN2_S10_L004_contig_199",TRUE,FALSE,FALSE,FALSE
"2190","HN2_S10_L004_contig_20",FALSE,FALSE,TRUE,FALSE
"2191","HN2_S10_L004_contig_2064",TRUE,FALSE,TRUE,FALSE
"2192","HN2_S10_L004_contig_2348",TRUE,FALSE,FALSE,FALSE
"2193","HN2_S10_L004_contig_373",FALSE,FALSE,FALSE,TRUE
"2194","HN2_S10_L004_contig_427",FALSE,FALSE,TRUE,FALSE
"2195","HN2_S10_L004_contig_531",TRUE,FALSE,FALSE,FALSE
"2196","HN2_S10_L004_contig_534",FALSE,FALSE,TRUE,FALSE
"2197","HN2_S10_L004_contig_564",TRUE,FALSE,TRUE,FALSE
"2198","HN2_S10_L004_contig_671",FALSE,FALSE,TRUE,FALSE
"2199","HN2_S10_L004_contig_724",FALSE,FALSE,TRUE,FALSE
"2200","HN2_S10_L004_contig_934",FALSE,FALSE,TRUE,FALSE
"2201","HN20_S44_L004_contig_1036",FALSE,TRUE,FALSE,FALSE
"2202","HN20_S44_L004_contig_1084",FALSE,FALSE,FALSE,TRUE
"2203","HN20_S44_L004_contig_130",FALSE,TRUE,FALSE,FALSE
"2204","HN20_S44_L004_contig_1323",TRUE,FALSE,TRUE,FALSE
"2205","HN20_S44_L004_contig_1381",FALSE,FALSE,FALSE,TRUE
"2206","HN20_S44_L004_contig_168",TRUE,FALSE,TRUE,FALSE
"2207","HN20_S44_L004_contig_245",FALSE,FALSE,FALSE,TRUE
"2208","HN20_S44_L004_contig_252",FALSE,TRUE,FALSE,FALSE
"2209","HN20_S44_L004_contig_333",FALSE,FALSE,FALSE,TRUE
"2210","HN20_S44_L004_contig_40",FALSE,FALSE,FALSE,TRUE
"2211","HN20_S44_L004_contig_412",FALSE,FALSE,FALSE,TRUE
"2212","HN20_S44_L004_contig_472",FALSE,FALSE,TRUE,FALSE
"2213","HN20_S44_L004_contig_493",FALSE,TRUE,FALSE,FALSE
"2214","HN20_S44_L004_contig_59",FALSE,TRUE,FALSE,TRUE
"2215","HN20_S44_L004_contig_626",TRUE,FALSE,FALSE,FALSE
"2216","HN20_S44_L004_contig_635",FALSE,FALSE,FALSE,TRUE
"2217","HN20_S44_L004_contig_794",TRUE,FALSE,TRUE,FALSE
"2218","HN20_S44_L004_contig_850",TRUE,FALSE,FALSE,FALSE
"2219","HN20_S44_L004_contig_884",FALSE,FALSE,FALSE,TRUE
"2220","HN20_S44_L004_contig_894",FALSE,FALSE,FALSE,TRUE
"2221","HN20_S44_L004_contig_898",FALSE,TRUE,FALSE,TRUE
"2222","HN20_S44_L004_contig_899",FALSE,TRUE,FALSE,TRUE
"2223","HN20_S44_L004_contig_908",FALSE,FALSE,FALSE,TRUE
"2224","HN20_S44_L004_contig_909",FALSE,FALSE,FALSE,TRUE
"2225","HN20_S44_L004_contig_926",FALSE,FALSE,FALSE,TRUE
"2226","HN20_S44_L004_contig_942",TRUE,FALSE,TRUE,FALSE
"2227","HN20_S44_L004_contig_947",FALSE,TRUE,FALSE,FALSE
"2228","HN20_S44_L004_contig_959",FALSE,TRUE,FALSE,TRUE
"2229","HN20_S44_L004_contig_998",TRUE,FALSE,TRUE,FALSE
"2230","HN21_S45_L004_contig_1006",FALSE,TRUE,FALSE,FALSE
"2231","HN21_S45_L004_contig_1016",FALSE,FALSE,FALSE,TRUE
"2232","HN21_S45_L004_contig_1024",FALSE,TRUE,FALSE,FALSE
"2233","HN21_S45_L004_contig_1112",TRUE,FALSE,TRUE,FALSE
"2234","HN21_S45_L004_contig_1116",FALSE,TRUE,FALSE,TRUE
"2235","HN21_S45_L004_contig_1234",TRUE,FALSE,FALSE,FALSE
"2236","HN21_S45_L004_contig_1239",FALSE,FALSE,FALSE,TRUE
"2237","HN21_S45_L004_contig_1317",FALSE,FALSE,TRUE,FALSE
"2238","HN21_S45_L004_contig_196",FALSE,TRUE,FALSE,TRUE
"2239","HN21_S45_L004_contig_229",FALSE,TRUE,FALSE,TRUE
"2240","HN21_S45_L004_contig_429",TRUE,FALSE,FALSE,FALSE
"2241","HN21_S45_L004_contig_501",FALSE,TRUE,FALSE,TRUE
"2242","HN21_S45_L004_contig_541",TRUE,FALSE,TRUE,FALSE
"2243","HN21_S45_L004_contig_586",FALSE,TRUE,FALSE,FALSE
"2244","HN21_S45_L004_contig_589",FALSE,FALSE,FALSE,TRUE
"2245","HN21_S45_L004_contig_705",FALSE,FALSE,FALSE,TRUE
"2246","HN21_S45_L004_contig_974",TRUE,FALSE,FALSE,FALSE
"2247","HN22_S46_L004_contig_200",TRUE,FALSE,FALSE,FALSE
"2248","HN22_S46_L004_contig_209",FALSE,TRUE,FALSE,FALSE
"2249","HN22_S46_L004_contig_212",TRUE,FALSE,TRUE,FALSE
"2250","HN22_S46_L004_contig_282",FALSE,TRUE,FALSE,TRUE
"2251","HN22_S46_L004_contig_305",TRUE,FALSE,FALSE,FALSE
"2252","HN22_S46_L004_contig_33",TRUE,FALSE,FALSE,FALSE
"2253","HN22_S46_L004_contig_351",TRUE,FALSE,TRUE,FALSE
"2254","HN22_S46_L004_contig_435",TRUE,FALSE,FALSE,FALSE
"2255","HN22_S46_L004_contig_456",TRUE,FALSE,FALSE,FALSE
"2256","HN22_S46_L004_contig_552",TRUE,FALSE,FALSE,FALSE
"2257","HN22_S46_L004_contig_563",FALSE,FALSE,FALSE,TRUE
"2258","HN22_S46_L004_contig_59",TRUE,FALSE,FALSE,FALSE
"2259","HN22_S46_L004_contig_685",FALSE,TRUE,FALSE,FALSE
"2260","HN22_S46_L004_contig_69",TRUE,FALSE,FALSE,FALSE
"2261","HN23_S47_L004_contig_272",TRUE,FALSE,TRUE,FALSE
"2262","HN23_S47_L004_contig_499",TRUE,FALSE,TRUE,FALSE
"2263","HN23_S47_L004_contig_71",FALSE,TRUE,FALSE,FALSE
"2264","HN23_S47_L004_contig_78",TRUE,FALSE,FALSE,FALSE
"2265","HN23_S47_L004_contig_823",TRUE,FALSE,FALSE,FALSE
"2266","HN24_S48_L004_contig_257",TRUE,FALSE,TRUE,FALSE
"2267","HN24_S48_L004_contig_591",TRUE,FALSE,FALSE,FALSE
"2268","HN3_S12_L004_contig_10",FALSE,TRUE,FALSE,FALSE
"2269","HN3_S12_L004_contig_1044",FALSE,FALSE,FALSE,TRUE
"2270","HN3_S12_L004_contig_1139",TRUE,FALSE,FALSE,FALSE
"2271","HN3_S12_L004_contig_1189",TRUE,FALSE,TRUE,FALSE
"2272","HN3_S12_L004_contig_1210",TRUE,FALSE,FALSE,FALSE
"2273","HN3_S12_L004_contig_1325",TRUE,FALSE,TRUE,FALSE
"2274","HN3_S12_L004_contig_1556",FALSE,FALSE,TRUE,FALSE
"2275","HN3_S12_L004_contig_1579",TRUE,FALSE,FALSE,FALSE
"2276","HN3_S12_L004_contig_1865",FALSE,FALSE,TRUE,FALSE
"2277","HN3_S12_L004_contig_1886",FALSE,FALSE,TRUE,FALSE
"2278","HN3_S12_L004_contig_1936",FALSE,FALSE,FALSE,TRUE
"2279","HN3_S12_L004_contig_1948",TRUE,FALSE,TRUE,FALSE
"2280","HN3_S12_L004_contig_2006",FALSE,TRUE,FALSE,FALSE
"2281","HN3_S12_L004_contig_2018",TRUE,FALSE,FALSE,FALSE
"2282","HN3_S12_L004_contig_2082",TRUE,FALSE,FALSE,FALSE
"2283","HN3_S12_L004_contig_2128",TRUE,FALSE,FALSE,FALSE
"2284","HN3_S12_L004_contig_2139",TRUE,FALSE,FALSE,FALSE
"2285","HN3_S12_L004_contig_2269",TRUE,FALSE,FALSE,FALSE
"2286","HN3_S12_L004_contig_245",FALSE,TRUE,FALSE,TRUE
"2287","HN3_S12_L004_contig_374",FALSE,TRUE,FALSE,FALSE
"2288","HN3_S12_L004_contig_381",TRUE,FALSE,TRUE,FALSE
"2289","HN3_S12_L004_contig_421",TRUE,FALSE,FALSE,FALSE
"2290","HN3_S12_L004_contig_450",TRUE,FALSE,FALSE,FALSE
"2291","HN3_S12_L004_contig_500",FALSE,TRUE,FALSE,TRUE
"2292","HN3_S12_L004_contig_635",TRUE,FALSE,FALSE,FALSE
"2293","HN3_S12_L004_contig_639",FALSE,FALSE,TRUE,FALSE
"2294","HN3_S12_L004_contig_762",FALSE,FALSE,FALSE,TRUE
"2295","HN3_S12_L004_contig_829",FALSE,TRUE,FALSE,FALSE
"2296","HN3_S12_L004_contig_899",FALSE,FALSE,FALSE,TRUE
"2297","HN3_S12_L004_contig_91",TRUE,FALSE,TRUE,FALSE
"2298","HN3_S12_L004_contig_932",TRUE,FALSE,TRUE,FALSE
"2299","HN4_S14_L004_contig_117",FALSE,FALSE,TRUE,FALSE
"2300","HN4_S14_L004_contig_324",TRUE,FALSE,TRUE,FALSE
"2301","HN4_S14_L004_contig_419",TRUE,FALSE,TRUE,FALSE
"2302","HN5_S16_L004_contig_137",TRUE,FALSE,TRUE,FALSE
"2303","HN5_S16_L004_contig_203",FALSE,TRUE,FALSE,FALSE
"2304","HN5_S16_L004_contig_275",TRUE,FALSE,TRUE,FALSE
"2305","HN5_S16_L004_contig_298",TRUE,FALSE,FALSE,TRUE
"2306","HN5_S16_L004_contig_308",TRUE,FALSE,TRUE,FALSE
"2307","HN5_S16_L004_contig_324",FALSE,TRUE,FALSE,TRUE
"2308","HN6_S18_L004_contig_129",TRUE,FALSE,TRUE,FALSE
"2309","HN6_S18_L004_contig_338",FALSE,TRUE,FALSE,FALSE
"2310","HN6_S18_L004_contig_516",TRUE,FALSE,FALSE,FALSE
"2311","HN6_S18_L004_contig_641",TRUE,FALSE,FALSE,FALSE
"2312","HN6_S18_L004_contig_7",FALSE,FALSE,TRUE,FALSE
"2313","HN6_S18_L004_contig_85",FALSE,FALSE,TRUE,FALSE
"2314","HN7_S20_L004_contig_1048",FALSE,FALSE,TRUE,FALSE
"2315","HN7_S20_L004_contig_1090",TRUE,FALSE,TRUE,FALSE
"2316","HN7_S20_L004_contig_1097",FALSE,TRUE,FALSE,FALSE
"2317","HN7_S20_L004_contig_1123",TRUE,FALSE,TRUE,FALSE
"2318","HN7_S20_L004_contig_122",TRUE,FALSE,FALSE,FALSE
"2319","HN7_S20_L004_contig_125",TRUE,FALSE,FALSE,FALSE
"2320","HN7_S20_L004_contig_1325",FALSE,FALSE,FALSE,TRUE
"2321","HN7_S20_L004_contig_133",TRUE,FALSE,TRUE,FALSE
"2322","HN7_S20_L004_contig_1359",TRUE,FALSE,TRUE,FALSE
"2323","HN7_S20_L004_contig_1472",FALSE,FALSE,TRUE,FALSE
"2324","HN7_S20_L004_contig_1586",FALSE,FALSE,TRUE,FALSE
"2325","HN7_S20_L004_contig_1702",FALSE,FALSE,TRUE,FALSE
"2326","HN7_S20_L004_contig_1713",FALSE,TRUE,FALSE,FALSE
"2327","HN7_S20_L004_contig_1768",FALSE,TRUE,FALSE,FALSE
"2328","HN7_S20_L004_contig_18",TRUE,FALSE,TRUE,FALSE
"2329","HN7_S20_L004_contig_1863",TRUE,FALSE,TRUE,FALSE
"2330","HN7_S20_L004_contig_1893",TRUE,FALSE,TRUE,FALSE
"2331","HN7_S20_L004_contig_1904",TRUE,FALSE,TRUE,FALSE
"2332","HN7_S20_L004_contig_2073",TRUE,FALSE,TRUE,FALSE
"2333","HN7_S20_L004_contig_211",FALSE,FALSE,FALSE,TRUE
"2334","HN7_S20_L004_contig_2154",FALSE,FALSE,FALSE,TRUE
"2335","HN7_S20_L004_contig_2180",FALSE,FALSE,TRUE,FALSE
"2336","HN7_S20_L004_contig_2307",FALSE,FALSE,FALSE,TRUE
"2337","HN7_S20_L004_contig_392",FALSE,FALSE,FALSE,TRUE
"2338","HN7_S20_L004_contig_513",FALSE,FALSE,TRUE,FALSE
"2339","HN7_S20_L004_contig_570",FALSE,TRUE,FALSE,FALSE
"2340","HN7_S20_L004_contig_611",FALSE,FALSE,FALSE,TRUE
"2341","HN7_S20_L004_contig_676",FALSE,TRUE,FALSE,FALSE
"2342","HN7_S20_L004_contig_871",FALSE,FALSE,TRUE,FALSE
"2343","HN7_S20_L004_contig_94",TRUE,FALSE,TRUE,FALSE
"2344","HN7_S20_L004_contig_977",FALSE,FALSE,TRUE,FALSE
"2345","HN8_S22_L004_contig_1380",FALSE,FALSE,TRUE,FALSE
"2346","HN8_S22_L004_contig_1609",TRUE,FALSE,TRUE,FALSE
"2347","HN8_S22_L004_contig_1634",FALSE,TRUE,FALSE,TRUE
"2348","HN8_S22_L004_contig_1668",FALSE,FALSE,TRUE,FALSE
"2349","HN8_S22_L004_contig_1844",FALSE,FALSE,TRUE,FALSE
"2350","HN8_S22_L004_contig_1869",FALSE,TRUE,FALSE,FALSE
"2351","HN8_S22_L004_contig_189",FALSE,FALSE,FALSE,TRUE
"2352","HN8_S22_L004_contig_2043",FALSE,FALSE,TRUE,FALSE
"2353","HN8_S22_L004_contig_2429",FALSE,FALSE,TRUE,FALSE
"2354","HN8_S22_L004_contig_246",TRUE,FALSE,FALSE,FALSE
"2355","HN8_S22_L004_contig_25",FALSE,FALSE,FALSE,TRUE
"2356","HN8_S22_L004_contig_269",FALSE,TRUE,FALSE,FALSE
"2357","HN8_S22_L004_contig_345",FALSE,FALSE,TRUE,FALSE
"2358","HN8_S22_L004_contig_355",FALSE,FALSE,TRUE,FALSE
"2359","HN8_S22_L004_contig_377",TRUE,FALSE,TRUE,FALSE
"2360","HN8_S22_L004_contig_532",TRUE,FALSE,TRUE,FALSE
"2361","HN8_S22_L004_contig_562",FALSE,FALSE,TRUE,FALSE
"2362","HN8_S22_L004_contig_577",FALSE,FALSE,TRUE,FALSE
"2363","HN8_S22_L004_contig_632",FALSE,FALSE,TRUE,FALSE
"2364","HN8_S22_L004_contig_668",TRUE,FALSE,FALSE,FALSE
"2365","HN8_S22_L004_contig_729",FALSE,TRUE,FALSE,FALSE
"2366","HN8_S22_L004_contig_830",FALSE,FALSE,TRUE,FALSE
"2367","HN8_S22_L004_contig_897",TRUE,FALSE,TRUE,FALSE
"2368","HN8_S22_L004_contig_987",TRUE,FALSE,TRUE,FALSE
"2369","HN9_S24_L004_contig_1028",FALSE,TRUE,FALSE,TRUE
"2370","HN9_S24_L004_contig_1047",FALSE,FALSE,TRUE,FALSE
"2371","HN9_S24_L004_contig_1263",TRUE,FALSE,TRUE,FALSE
"2372","HN9_S24_L004_contig_1277",FALSE,FALSE,FALSE,TRUE
"2373","HN9_S24_L004_contig_1351",FALSE,FALSE,TRUE,FALSE
"2374","HN9_S24_L004_contig_158",TRUE,FALSE,TRUE,FALSE
"2375","HN9_S24_L004_contig_1699",FALSE,TRUE,FALSE,FALSE
"2376","HN9_S24_L004_contig_1744",FALSE,FALSE,TRUE,FALSE
"2377","HN9_S24_L004_contig_1763",TRUE,FALSE,FALSE,FALSE
"2378","HN9_S24_L004_contig_1857",FALSE,FALSE,FALSE,TRUE
"2379","HN9_S24_L004_contig_1866",FALSE,FALSE,TRUE,FALSE
"2380","HN9_S24_L004_contig_1949",FALSE,FALSE,FALSE,TRUE
"2381","HN9_S24_L004_contig_2109",FALSE,FALSE,TRUE,FALSE
"2382","HN9_S24_L004_contig_2264",FALSE,FALSE,TRUE,FALSE
"2383","HN9_S24_L004_contig_2392",TRUE,FALSE,TRUE,FALSE
"2384","HN9_S24_L004_contig_2419",TRUE,FALSE,TRUE,FALSE
"2385","HN9_S24_L004_contig_2449",TRUE,FALSE,TRUE,FALSE
"2386","HN9_S24_L004_contig_2467",TRUE,FALSE,TRUE,FALSE
"2387","HN9_S24_L004_contig_250",FALSE,FALSE,FALSE,TRUE
"2388","HN9_S24_L004_contig_2502",TRUE,FALSE,FALSE,FALSE
"2389","HN9_S24_L004_contig_2509",FALSE,FALSE,TRUE,FALSE
"2390","HN9_S24_L004_contig_2652",TRUE,FALSE,TRUE,FALSE
"2391","HN9_S24_L004_contig_2703",FALSE,FALSE,TRUE,FALSE
"2392","HN9_S24_L004_contig_2715",TRUE,FALSE,TRUE,FALSE
"2393","HN9_S24_L004_contig_2732",FALSE,FALSE,TRUE,FALSE
"2394","HN9_S24_L004_contig_3094",FALSE,FALSE,TRUE,FALSE
"2395","HN9_S24_L004_contig_3110",FALSE,FALSE,FALSE,TRUE
"2396","HN9_S24_L004_contig_3195",FALSE,FALSE,FALSE,TRUE
"2397","HN9_S24_L004_contig_320",TRUE,FALSE,FALSE,FALSE
"2398","HN9_S24_L004_contig_3731",FALSE,FALSE,TRUE,FALSE
"2399","HN9_S24_L004_contig_467",FALSE,FALSE,TRUE,FALSE
"2400","HN9_S24_L004_contig_590",FALSE,FALSE,TRUE,FALSE
"2401","HN9_S24_L004_contig_613",FALSE,FALSE,TRUE,FALSE
"2402","HN9_S24_L004_contig_624",TRUE,FALSE,FALSE,FALSE
"2403","HN9_S24_L004_contig_630",FALSE,FALSE,TRUE,FALSE
"2404","HN9_S24_L004_contig_74",TRUE,FALSE,TRUE,FALSE
"2405","HN9_S24_L004_contig_754",FALSE,FALSE,TRUE,FALSE
"2406","HN9_S24_L004_contig_830_fragment_1",TRUE,FALSE,FALSE,FALSE
"2407","HN9_S24_L004_contig_847",FALSE,FALSE,TRUE,FALSE
"2408","HN9_S24_L004_contig_848",TRUE,FALSE,FALSE,TRUE
"2409","HN9_S24_L004_contig_854",TRUE,FALSE,TRUE,FALSE
"2410","HN9_S24_L004_contig_891",TRUE,FALSE,FALSE,FALSE
"2411","HN9_S24_L004_contig_892",TRUE,FALSE,FALSE,FALSE
